STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-06,,0.38,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-07,,0.24,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-08,,2.9,0,0,,81,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-09,,0.86,0,0,,87,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-10,,0.26,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-11,,0.29,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-12,,1.99,0,0,,82,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-13,,0.02,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-14,,0.06,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-15,,5.61,0,0,,79,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-16,,3.23,0,0,,81,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-17,,0.05,0,0,,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-18,,0.03,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-19,,0.01,0,0,,86,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-20,,0,0,0,,85,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-21,,0,0,0,,83,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-22,,0,0,0,,84,63,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-23,,0,0,0,,86,62,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-24,,0.01,0,0,,86,62,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-25,,0.3,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-26,,0.1,0,0,,86,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-27,,0.76,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-28,,0.35,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-29,,0.02,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-11-30,,0.07,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-01,,0.06,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-02,,0.33,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-03,,0.04,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-04,,0.11,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-05,,0.01,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-06,,0.11,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-07,,0.01,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-08,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-09,,0.04,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-10,,0.1,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-11,,0,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-12,,0.18,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-13,,0,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-14,,0.35,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-15,,0.26,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-16,,0.4,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-17,,0,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-18,,0,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-19,,0.02,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-20,,0.04,0,0,,84,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-21,,0.18,0,0,,83,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-22,,0.03,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-23,,0,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-24,,0,0,0,,84,65,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-25,,0,0,0,,84,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-26,,0,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-27,,0.02,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-28,,0.25,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-29,,0.4,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-30,,0,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1957-12-31,,0.02,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-01,,0.01,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-02,,0.03,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-03,,0,0,0,,85,65,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-04,,0.27,0,0,,84,65,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-05,,0,0,0,,85,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-06,,0.25,0,0,,86,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-07,,0.21,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-08,,0.37,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-09,,0.39,0,0,,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-10,,0.22,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-11,,0.31,0,0,,80,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-12,,0.45,0,0,,79,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-13,,0.41,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-14,,3.18,0,0,,78,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-15,,0,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-16,,0,0,0,,84,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-17,,0,0,0,,86,63,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-18,,0.01,0,0,,83,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-19,,0.22,0,0,,82,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-20,,0.58,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-21,,0.02,0,0,,81,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-22,,0.01,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-23,,0.03,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-24,,0,0,0,,85,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-25,,0,0,0,,83,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-26,,0.13,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-27,,0.4,0,0,,81,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-28,,0,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-29,,0,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-30,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-01-31,,0.41,0,0,,82,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-01,,0.07,0,0,,82,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-02,,0.32,0,0,,81,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-03,,0.29,0,0,,83,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-04,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-05,,0,0,0,,84,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-06,,0,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-07,,0.04,0,0,,82,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-08,,0,0,0,,85,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-09,,0,0,0,,84,65,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-10,,0.04,0,0,,85,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-11,,0,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-12,,0.01,0,0,,84,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-13,,0.06,0,0,,84,63,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-14,,0,0,0,,84,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-15,,0,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-16,,0,0,0,,83,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-17,,0,0,0,,82,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-18,,0.64,0,0,,79,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-19,,0,0,0,,83,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-20,,0,0,0,,84,64,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-21,,0,0,0,,83,63,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-22,,0.07,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-23,,0.1,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-24,,0.58,0,0,,82,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-25,,0,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-26,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-27,,0,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-02-28,,0.01,0,0,,82,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-01,,0.02,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-02,,0,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-03,,0,0,0,,86,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-04,,0.24,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-05,,0,0,0,,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-06,,0.03,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-07,,0.13,0,0,,82,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-08,,0.15,0,0,,83,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-09,,0.01,0,0,,83,65,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-10,,0.05,0,0,,84,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-11,,0.11,0,0,,85,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-12,,0.01,0,0,,84,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-13,,0,0,0,,83,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-14,,0.06,0,0,,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-15,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-16,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-17,,0.03,0,0,,85,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-18,,0,0,0,,85,63,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-19,,0,0,0,,86,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-20,,0.09,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-21,,0,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-22,,0,0,0,,85,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-23,,0.11,0,0,,87,62,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-24,,0.01,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-25,,0.08,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-26,,0.08,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-27,,0.26,0,0,,85,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-28,,0,0,0,,85,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-29,,0.09,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-30,,0.14,0,0,,84,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-03-31,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-01,,0,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-02,,0,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-03,,0,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-04,,0,0,0,,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-05,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-06,,0,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-07,,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-08,,0.56,0,0,,84,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-09,,0,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-10,,0.05,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-11,,0.1,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-12,,0.25,0,0,,85,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-13,,0.22,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-14,,0.05,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-15,,0,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-16,,0.16,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-17,,0.11,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-18,,0,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-19,,0.08,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-20,,0.26,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-21,,0.15,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-22,,0,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-23,,0,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-24,,0.01,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-25,,0.04,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-26,,0.14,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-27,,0.04,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-28,,0.11,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-29,,0.06,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-04-30,,0.05,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-01,,0.14,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-02,,0.14,0,0,,84,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-03,,0.03,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-04,,0.37,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-05,,0,0,0,,85,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-06,,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-07,,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-08,,0,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-09,,0,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-10,,0.02,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-11,,0,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-12,,0.02,0,0,,85,69,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-13,,0,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-14,,0,0,0,,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-15,,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-16,,0,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-17,,0.09,0,0,,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-18,,0,0,0,,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-19,,0.14,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-20,,0.08,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-21,,0.35,0,0,,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-22,,0.15,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-23,,0.32,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-24,,0.41,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-25,,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-26,,0.09,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-27,,0,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-28,,0.04,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-29,,0.91,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-30,,0.39,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-05-31,,0.18,0,0,,88,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-01,,0.97,0,0,,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-02,,0,0,0,,87,66,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-03,,0.02,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-04,,0,0,0,,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-05,,0,0,0,,87,67,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-06,,0.29,0,0,,87,68,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-07,,0.28,0,0,,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-08,,0.89,0,0,,82,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-09,,0.68,0,0,,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-10,,1.48,0,0,,79,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-11,,0.03,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-12,,0.17,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-13,,2.71,0,0,,82,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-14,,2.28,0,0,,81,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-15,,0.19,0,0,,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-16,,0,0,0,,88,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-17,,0,0,0,,87,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-18,,0,0,0,,87,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-19,,0,0,0,,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-20,,0,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-21,,0.16,0,0,,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-22,,0.41,0,0,,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-23,,0.23,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-24,,0.11,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-25,,0.33,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-26,,0.15,0,0,,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-27,,0,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-28,,0.15,0,0,,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-29,,0,0,0,,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-06-30,,0,0,0,,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-01,,0.54,0,0,,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-02,,0.04,0,0,,86,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-03,,0.07,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-04,,0.04,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-05,,0.8,0,0,,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-06,,0.05,0,0,,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-07,,0.53,0,0,,85,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-08,,1.92,0,0,,82,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-09,,0.75,0,0,,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-10,,0.09,0,0,,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-11,,0,0,0,,89,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-12,,0,0,0,,88,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-13,,0.05,0,0,,86,70,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-14,,1.65,0,0,,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",1958-07-15,,0.15,0,0,,85,74,
